customer_id,revenue,most_recent_visit,number_of_orders,recency_days
16665,1034,2006-10-27,9,66
39765,718,2006-08-21,8,133
20369,189,2005-11-26,4,401
7186,820,2006-03-09,10,298
24065,800,2005-08-02,10,517
3087,919,2006-07-24,8,161
35338,793,2006-01-11,6,355
16536,926,2006-07-30,11,155
33874,842,2006-04-05,8,271
25122,870,2006-06-11,12,204
3203,305,2006-11-16,7,46
12074,917,2006-07-30,9,155
4442,835,2006-07-15,7,170
38585,863,2006-06-04,10,211
11042,948,2006-09-30,10,93
3466,1311,2006-11-02,10,60
26005,931,2006-08-29,8,125
18225,1051,2006-11-22,12,40
15709,424,2006-06-01,6,214
21266,788,2006-06-27,5,188
19390,1180,2006-07-15,13,170
24586,848,2006-04-08,9,268
4537,1193,2006-08-12,14,142
31387,926,2005-07-24,8,526
16429,546,2006-10-22,10,71
33361,1621,2006-10-01,12,92
15323,488,2005-04-02,4,639
2752,1482,2005-12-19,12,378
37501,975,2006-09-01,11,122
28897,655,2006-07-07,8,178
418,331,2006-08-02,6,152
9578,1114,2006-07-10,9,175
8712,1156,2006-04-04,9,272
6344,925,2006-09-02,9,121
39158,931,2006-08-18,10,136
22351,1575,2006-11-18,14,44
16574,740,2006-06-21,9,194
37108,1068,2006-06-01,11,214
17942,578,2006-07-17,7,168
4462,524,2005-06-13,5,567
10013,402,2006-06-29,7,186
34484,722,2006-06-19,12,196
38438,1101,2006-02-20,9,315
14825,1235,2006-08-02,12,152
8221,496,2006-11-02,7,60
22970,1250,2006-09-12,9,111
11540,1103,2006-09-05,10,118
22247,763,2006-08-22,10,132
27670,2293,2006-08-08,20,146
3906,901,2005-12-08,8,389
24354,1321,2006-05-20,10,226
67,710,2006-07-05,7,180
38358,1369,2006-11-30,13,32
23411,653,2006-12-06,8,26
26581,769,2006-09-26,6,97
19948,653,2006-05-15,6,231
30227,527,2006-09-14,9,109
13577,930,2006-09-25,10,98
22483,1093,2006-07-18,11,167
27820,549,2006-08-24,7,130
38293,934,2006-09-25,11,98
25378,494,2005-07-19,4,531
6098,603,2006-10-25,7,68
39242,649,2006-06-22,7,193
15223,973,2006-12-09,14,23
4949,1491,2006-09-28,14,95
1985,1336,2006-07-29,14,156
22019,703,2006-10-24,8,69
22769,744,2006-07-03,10,182
3117,1004,2006-08-27,10,127
26306,693,2006-07-20,7,165
17629,683,2006-12-01,8,31
22679,1404,2006-10-06,12,87
34249,332,2005-11-13,6,414
20429,848,2006-10-20,9,73
15098,1257,2006-08-08,16,146
17454,863,2006-01-31,10,335
39597,1418,2006-10-09,15,84
21201,894,2006-08-16,10,138
33508,1265,2006-09-02,12,121
2679,962,2006-06-29,10,186
3507,1182,2006-10-24,17,69
39611,543,2006-12-04,5,28
7696,552,2006-10-17,5,76
27309,813,2006-10-12,7,81
15966,1034,2006-12-17,12,15
36135,1241,2006-12-10,13,22
38309,990,2006-09-27,9,96
31417,1015,2006-11-30,11,32
10746,180,2005-02-21,3,679
25286,1012,2006-10-02,11,91
2496,720,2006-10-15,7,78
37791,788,2006-09-15,9,108
23354,649,2006-01-10,8,356
4164,924,2006-10-04,10,89
2407,802,2006-05-12,10,234
20869,821,2006-05-06,7,240
7698,1148,2006-06-28,13,187
25572,905,2006-12-02,7,30
17458,1160,2005-08-30,10,489
32739,950,2006-10-14,8,79
2085,511,2006-10-11,5,82
20227,492,2005-10-02,4,456
25614,171,2005-12-02,4,395
4101,183,2006-01-17,4,349
25054,1184,2006-08-20,13,134
19715,905,2006-08-16,9,138
12848,1494,2006-08-04,13,150
10398,449,2006-08-12,5,142
8284,466,2005-06-10,4,570
36510,482,2006-04-19,6,257
37634,673,2006-07-28,7,157
27126,1007,2006-07-01,12,184
29231,635,2005-10-16,9,442
12615,924,2006-07-16,9,169
6619,1600,2006-08-19,15,135
9345,1562,2006-03-22,12,285
7372,1069,2006-08-18,11,136
18090,975,2006-06-13,9,202
32656,519,2006-09-25,6,98
34792,1211,2006-07-02,13,183
32694,1665,2006-08-14,13,140
2931,581,2006-12-13,5,19
2567,1449,2006-06-19,12,196
3271,1494,2006-08-19,12,135
39953,563,2005-11-18,6,409
18993,1394,2006-12-18,12,14
35563,735,2006-03-26,6,281
36659,685,2006-10-22,8,71
18229,806,2006-07-10,11,175
14225,888,2006-08-03,10,151
5890,1586,2006-12-17,15,15
32364,1539,2006-06-27,13,188
25930,757,2006-06-16,8,199
28210,1727,2006-09-03,15,120
8570,986,2006-05-29,12,217
17177,1204,2006-09-07,11,116
29704,1804,2006-09-17,17,106
9147,923,2006-08-18,8,136
35026,355,2006-07-19,7,166
36166,958,2006-10-30,11,63
18753,774,2005-12-06,12,391
5472,674,2006-05-16,7,230
15229,616,2005-11-11,5,416
6933,951,2006-10-08,9,85
9211,1340,2006-11-19,12,43
19725,1063,2006-07-07,11,178
29461,347,2006-02-16,5,319
12308,1869,2006-10-19,14,74
10095,444,2006-07-30,9,155
9556,811,2006-09-14,6,109
7036,1697,2006-07-24,11,161
21934,934,2006-11-06,10,56
6193,859,2005-09-18,8,470
19501,1141,2006-09-06,12,117
36466,690,2006-08-11,7,143
17691,815,2006-09-20,13,103
16418,1016,2006-07-31,9,154
19257,777,2006-07-31,10,154
31313,635,2005-08-25,6,494
28609,1774,2006-10-08,13,85
18834,593,2006-07-12,7,173
30769,1097,2006-07-07,11,178
17223,1331,2006-10-03,13,90
762,1024,2006-07-26,10,159
27366,1071,2006-04-04,9,272
9604,1468,2006-11-09,15,53
8008,843,2006-06-23,7,192
31383,876,2006-06-10,10,205
23380,1372,2006-07-20,10,165
1537,1017,2006-09-16,10,107
8262,896,2006-10-29,9,64
17033,355,2006-04-07,5,269
36168,1261,2006-05-25,10,221
9952,738,2006-07-14,9,171
21487,1630,2006-11-09,13,53
3905,527,2006-04-25,9,251
10724,832,2005-10-07,8,451
25360,1090,2006-08-15,13,139
15550,378,2005-09-21,6,467
13868,602,2006-08-22,7,132
20611,1176,2006-07-27,10,158
30467,1094,2006-08-18,11,136
32273,1113,2006-11-11,9,51
19850,648,2006-01-27,8,339
3458,585,2006-09-04,8,119
20594,1221,2006-09-30,13,93
22749,671,2005-11-04,7,423
17340,792,2006-10-26,9,67
5695,1351,2006-10-26,11,67
36007,935,2006-08-22,10,132
13074,382,2006-07-25,5,160
5747,1028,2006-05-15,11,231
30895,607,2006-12-20,8,12
36435,653,2006-09-22,6,101
1467,1396,2006-06-12,13,203
20015,979,2006-06-23,10,192
35970,600,2006-08-17,7,137
19553,1298,2006-09-15,14,108
37143,920,2006-08-08,8,146
37721,1398,2006-11-12,17,50
31296,913,2006-08-29,11,125
38759,792,2006-08-01,11,153
37307,739,2006-02-13,8,322
398,973,2005-12-09,12,388
17449,726,2006-04-10,9,266
15820,664,2006-05-28,6,218
9350,1410,2006-11-03,13,59
8554,1321,2006-02-19,15,316
27707,1005,2005-08-16,10,503
9758,914,2006-06-05,12,210
14407,430,2005-01-06,7,725
22895,1019,2006-05-11,9,235
4861,787,2006-10-14,11,79
5369,1145,2006-10-02,11,91
7402,1420,2006-11-16,11,46
17362,1471,2006-09-10,17,113
7888,1023,2005-12-30,9,367
12995,264,2006-10-31,5,62
29839,827,2006-09-29,9,94
28158,916,2006-08-16,9,138
7583,1290,2006-06-19,14,196
11096,1245,2006-07-12,11,173
29552,1219,2006-08-29,9,125
21610,388,2006-10-01,3,92
13549,599,2005-11-02,7,425
15269,805,2006-09-16,11,107
32543,1153,2006-10-31,9,62
26702,2095,2006-10-26,22,67
17097,746,2006-12-03,10,29
31769,679,2006-09-06,8,117
26286,816,2006-03-29,8,278
19844,1261,2006-10-08,12,85
13705,996,2006-07-15,11,170
33550,865,2006-05-08,11,238
15837,1248,2006-10-19,11,74
18536,765,2005-09-13,9,475
33939,802,2006-08-28,7,126
5125,868,2006-07-13,9,172
23193,621,2006-10-10,7,83
31250,859,2006-09-14,9,109
10995,642,2006-08-17,7,137
12561,496,2006-09-17,5,106
10964,698,2006-11-03,11,59
36301,1035,2006-11-01,9,61
3034,560,2006-07-29,9,156
29756,1071,2006-08-05,15,149
29289,907,2006-07-25,11,160
37335,575,2006-10-04,11,89
18875,900,2006-10-11,10,82
23740,930,2005-09-12,6,476
13021,931,2006-07-09,13,176
10563,1097,2006-09-07,14,116
27726,612,2006-03-25,5,282
31514,1068,2006-08-30,11,124
28771,561,2006-11-28,9,34
32015,1247,2006-03-29,14,278
26503,1079,2006-10-13,11,80
9524,251,2005-07-30,6,520
30597,825,2006-07-10,8,175
10265,203,2006-05-12,3,234
32897,1498,2006-11-15,16,47
25015,822,2005-12-03,10,394
25641,699,2006-10-23,9,70
26997,1484,2006-05-20,13,226
18487,1427,2006-04-03,13,273
4578,387,2005-06-19,4,561
12549,653,2006-06-11,7,204
31082,561,2006-07-06,12,179
22486,1097,2006-05-16,10,230
1547,554,2006-08-02,7,152
12176,1384,2006-01-23,12,343
20829,555,2006-10-17,7,76
6609,1184,2006-08-31,13,123
647,940,2006-10-17,7,76
9006,860,2006-09-20,7,103
35657,1525,2006-08-16,12,138
31811,1118,2006-06-07,10,208
23786,1988,2006-09-21,18,102
29746,1118,2006-05-02,8,244
30386,915,2006-10-12,11,81
22584,1093,2006-09-30,13,93
12266,820,2006-05-01,9,245
23592,1052,2006-06-12,12,203
28361,1096,2006-08-27,11,127
9049,879,2006-09-07,13,116
11273,903,2006-06-27,10,188
35326,584,2005-07-22,7,528
7942,921,2006-07-16,12,169
160,1025,2006-08-17,10,137
1815,632,2005-12-05,7,392
16442,1117,2006-06-24,10,191
14904,759,2006-11-23,10,39
19250,926,2006-07-24,11,161
28829,572,2006-04-01,7,275
27544,593,2006-03-28,7,279
27980,904,2006-07-15,9,170
19726,1322,2006-08-06,12,148
36189,1404,2006-11-13,9,49
37536,628,2006-09-15,8,108
7149,1688,2006-09-08,15,115
8941,575,2006-01-09,6,357
36582,763,2006-08-06,10,148
9838,1091,2006-10-24,11,69
37354,857,2005-11-01,7,426
1570,1154,2006-08-01,12,153
29735,558,2006-12-21,6,11
26630,907,2006-09-09,11,114
11457,554,2005-11-17,4,410
11658,387,2006-07-07,6,178
1562,675,2006-09-24,10,99
10144,665,2006-11-08,11,54
28648,1030,2006-11-05,11,57
5621,783,2006-06-17,7,198
18554,491,2005-11-25,7,402
26737,911,2006-05-18,8,228
12033,1040,2006-03-29,11,278
5035,1695,2006-08-28,18,126
22151,1091,2006-11-23,11,39
16977,371,2005-07-16,5,534
1975,736,2006-11-04,11,58
5287,1090,2006-07-23,9,162
13990,850,2006-09-01,7,122
18967,1371,2006-06-30,13,185
14923,1067,2006-06-10,13,205
14912,975,2006-03-16,14,291
26087,746,2006-07-30,7,155
36332,774,2006-06-16,10,199
30601,879,2006-10-08,8,85
37866,981,2006-04-30,9,246
36576,471,2006-08-30,7,124
29849,1266,2006-10-26,11,67
18205,968,2006-06-05,9,210
3395,2025,2006-09-18,15,105
18992,551,2006-12-22,6,10
6653,409,2006-06-02,6,213
32964,745,2006-04-22,7,254
8482,539,2006-04-03,4,273
20605,1085,2006-10-01,13,92
34211,1115,2006-08-17,10,137
33311,1590,2006-08-28,14,126
5141,608,2006-07-01,7,184
844,630,2006-07-17,9,168
18952,570,2005-11-10,8,417
36763,920,2006-08-22,11,132
11668,1218,2006-10-03,12,90
35664,1197,2006-03-10,9,297
20709,1255,2006-09-24,12,99
10894,656,2005-06-24,6,556
16432,1099,2006-09-15,9,108
9967,1281,2006-12-12,12,20
12244,440,2006-07-07,5,178
30799,650,2006-07-30,5,155
18501,767,2006-08-22,8,132
13867,1051,2006-12-02,9,30
18547,620,2006-09-25,10,98
26553,1005,2006-09-26,10,97
34957,856,2006-07-17,9,168
17665,593,2005-10-21,7,437
28920,616,2006-09-27,7,96
25310,626,2006-04-24,5,252
1942,1494,2006-10-22,15,71
17145,998,2006-08-16,12,138
1013,816,2006-01-21,7,345
1721,825,2006-01-14,8,352
15929,680,2006-03-04,8,303
14742,631,2006-08-22,7,132
13059,779,2006-08-30,8,124
33350,1148,2006-10-30,10,63
19059,602,2006-12-14,6,18
24802,526,2006-10-29,7,64
13379,1094,2006-07-25,11,160
5321,763,2006-08-16,8,138
6852,709,2006-10-18,10,75
37135,723,2006-07-21,11,164
9502,976,2006-02-26,9,309
10915,392,2006-06-27,5,188
22676,999,2006-07-06,7,179
18369,1019,2006-09-27,11,96
9962,507,2006-10-13,6,80
15625,1057,2006-05-29,8,217
35897,394,2005-07-15,6,535
37870,681,2006-04-11,8,265
19449,1058,2006-08-20,12,134
2076,939,2006-09-14,11,109
25840,971,2006-09-19,13,104
36377,597,2005-07-01,7,549
17793,931,2006-10-24,10,69
14345,878,2006-09-10,7,113
35150,146,2006-07-24,1,161
5693,357,2006-07-24,4,161
10986,1343,2006-08-18,12,136
4154,1084,2006-01-21,11,345
6102,996,2006-05-19,11,227
15604,433,2006-10-15,5,78
39057,966,2006-04-17,10,259
39441,163,2005-12-29,3,368
20881,691,2005-10-08,7,450
29706,1413,2006-07-01,15,184
24504,1304,2006-10-11,13,82
17701,690,2006-12-27,8,5
5385,415,2005-06-29,6,551
7413,1165,2006-09-04,11,119
461,987,2006-10-29,11,64
15694,280,2006-06-23,4,192
34367,777,2005-09-10,7,478
30343,1321,2006-12-26,13,6
38191,1091,2006-06-08,8,207
20162,851,2006-10-20,10,73
10304,1152,2005-10-24,11,434
38408,682,2006-10-16,9,77
741,713,2006-08-20,7,134
8083,667,2006-08-29,6,125
10386,1193,2006-05-12,11,234
11753,1038,2006-09-20,9,103
25871,1120,2006-10-29,10,64
27565,925,2006-08-26,8,128
21878,1046,2006-03-10,10,297
17051,1306,2006-11-24,14,38
23834,776,2006-09-22,6,101
2619,1115,2006-10-05,11,88
13663,1076,2006-05-21,11,225
13472,995,2006-08-31,12,123
38781,952,2006-06-12,10,203
25148,1088,2006-09-30,11,93
21738,887,2006-07-20,9,165
20698,1566,2006-10-19,17,74
14927,1126,2006-09-22,10,101
4825,1206,2006-10-24,15,69
22763,1024,2005-10-24,10,434
26749,579,2005-10-26,7,432
19314,959,2006-06-07,7,208
4112,1221,2006-10-02,13,91
9443,884,2005-07-24,8,526
5745,1404,2006-01-13,11,353
35755,1089,2006-08-14,12,140
5297,1199,2006-10-12,10,81
36062,1507,2006-09-29,14,94
28798,1383,2006-12-14,12,18
37381,1204,2006-12-23,12,9
31297,496,2006-08-21,6,133
9238,1474,2006-08-02,15,152
16882,1200,2006-08-08,14,146
19895,427,2006-09-04,5,119
1377,1051,2006-08-31,10,123
18247,1057,2006-07-29,10,156
36915,723,2006-10-31,8,62
7824,1357,2006-10-02,10,91
22688,1214,2006-11-27,12,35
7191,628,2006-08-09,9,145
37642,1305,2006-07-01,14,184
25780,1041,2006-10-26,9,67
21646,659,2005-09-16,6,472
31791,993,2006-06-25,12,190
2291,795,2006-04-25,7,251
27531,1804,2006-11-25,18,37
3953,1194,2006-10-15,12,78
23903,922,2006-08-09,10,145
16237,843,2006-10-26,9,67
19441,748,2006-05-21,9,225
5029,1561,2006-08-29,13,125
10932,647,2006-09-03,9,120
27183,988,2006-04-24,9,252
31116,940,2006-01-11,9,355
21337,998,2006-05-04,10,242
1873,754,2006-10-05,8,88
9440,539,2006-07-23,9,162
100,471,2006-07-02,7,183
11915,737,2006-08-22,9,132
34364,1214,2006-09-29,13,94
12337,1563,2006-09-09,15,114
276,722,2005-12-10,7,387
11928,1602,2006-09-16,16,107
1020,1149,2006-08-05,10,149
9631,902,2006-05-19,8,227
5423,720,2006-07-01,9,184
22586,800,2005-11-02,8,425
690,516,2006-10-03,7,90
16869,880,2005-12-14,9,383
3010,493,2006-07-25,7,160
25687,650,2006-10-02,8,91
36199,1376,2006-07-01,13,184
33805,1136,2006-03-29,11,278
14834,1251,2006-11-22,11,40
24692,791,2006-10-24,8,69
9585,648,2006-05-01,6,245
18123,622,2006-07-01,9,184
39615,1119,2005-12-03,11,394
5022,1295,2006-11-17,12,45
38662,494,2006-11-05,6,57
1048,809,2006-09-23,10,100
22009,1402,2006-07-21,14,164
13578,574,2006-10-03,8,90
21341,1110,2006-11-24,11,38
5403,749,2006-06-30,9,185
23247,309,2006-03-18,6,289
78,762,2006-08-12,6,142
12316,1152,2006-01-27,16,339
1471,847,2006-07-25,9,160
30303,735,2006-06-21,9,194
4175,489,2005-09-21,6,467
1105,941,2006-09-29,12,94
29500,1065,2006-10-26,12,67
2116,1388,2006-11-13,11,49
6460,1157,2006-11-05,13,57
11147,256,2006-06-26,5,189
7154,530,2006-05-08,7,238
35839,1169,2006-09-07,12,116
1929,1519,2006-07-26,13,159
15366,795,2006-08-15,10,139
26528,698,2006-07-02,8,183
11247,478,2006-03-09,7,298
32976,964,2006-11-06,8,56
5536,1283,2006-04-02,12,274
6073,1267,2006-08-05,12,149
29846,829,2006-04-08,7,268
496,623,2005-10-11,8,447
4333,1175,2006-08-23,13,131
25914,1105,2006-11-02,12,60
10678,1114,2006-09-09,13,114
6087,524,2005-08-16,6,503
19239,1214,2006-08-03,10,151
20956,921,2006-09-01,8,122
18208,1102,2006-07-28,10,157
24712,578,2006-02-23,6,312
15672,730,2006-08-14,9,140
24038,438,2006-09-15,7,108
34623,907,2006-12-01,11,31
25899,1498,2006-08-12,16,142
20904,659,2006-06-21,10,194
12786,703,2005-10-18,7,440
9889,1290,2006-10-08,12,85
23019,553,2006-08-20,9,134
14120,1056,2006-07-11,10,174
7131,347,2006-06-23,6,192
23502,902,2006-11-16,8,46
4691,1214,2006-10-28,12,65
37614,1372,2006-08-19,14,135
8325,1602,2006-08-29,16,125
16273,1386,2006-12-19,15,13
12132,1436,2006-01-18,11,348
27508,1160,2005-10-23,11,435
8887,480,2006-03-22,6,285
20939,719,2006-12-10,11,22
7338,1137,2006-10-18,14,75
68,831,2006-11-10,10,52
7367,516,2006-07-22,9,163
26467,1107,2006-08-17,12,137
37426,857,2006-08-25,10,129
881,904,2006-09-02,8,121
18502,1457,2006-03-11,14,296
35744,878,2006-07-10,8,175
37466,365,2005-08-29,5,490
27,581,2006-05-21,7,225
20704,1603,2006-03-23,16,284
11902,1207,2006-08-22,15,132
21974,928,2006-07-07,9,178
11093,234,2006-05-05,5,241
18745,700,2006-09-19,7,104
38618,1072,2006-06-29,7,186
35094,1430,2006-08-27,13,127
34981,846,2006-07-04,8,181
34688,996,2006-10-21,8,72
13055,757,2006-09-28,12,95
39933,819,2006-06-30,11,185
19087,1154,2005-10-21,12,437
16644,420,2006-07-25,6,160
33008,1167,2006-11-21,12,41
16376,929,2006-04-07,9,269
28484,696,2006-10-08,7,85
25434,718,2006-07-31,8,154
15552,1079,2006-07-17,11,168
32449,693,2006-10-13,8,80
32845,617,2006-08-19,8,135
23016,829,2006-08-20,10,134
26201,733,2006-07-04,9,181
39018,560,2005-11-18,5,409
36755,1176,2006-12-02,12,30
22081,1470,2006-06-26,15,189
6806,1231,2006-10-29,9,64
22747,1107,2006-06-21,10,194
35575,1174,2006-07-22,10,163
11356,901,2006-11-09,9,53
36284,985,2006-11-13,12,49
307,799,2006-11-04,11,58
18566,922,2006-10-16,9,77
10277,1319,2006-10-30,14,63
4146,645,2006-05-25,8,221
31666,815,2006-05-10,9,236
18592,717,2006-10-18,7,75
24368,605,2006-12-08,8,24
3227,639,2006-09-04,8,119
9087,856,2006-05-03,15,243
33143,542,2005-11-14,7,413
15041,1315,2006-04-14,11,262
22370,837,2006-09-12,7,111
12141,667,2006-08-28,10,126
1612,1177,2006-10-10,10,83
5117,910,2006-06-26,14,189
41,554,2005-12-01,5,396
20042,1037,2005-10-23,9,435
2893,1029,2006-07-08,11,177
12817,1081,2006-02-05,11,330
33857,1024,2006-05-03,9,243
36449,804,2006-09-19,12,104
6079,613,2006-06-01,8,214
8297,1070,2006-07-19,11,166
950,845,2006-07-12,10,173
3621,622,2006-09-02,10,121
29848,1007,2006-08-18,12,136
13856,572,2006-04-28,8,248
12384,768,2006-05-04,7,242
2548,1020,2006-09-30,9,93
32590,1870,2006-11-07,18,55
3527,1246,2006-07-20,12,165
37431,412,2006-02-19,6,316
31644,1388,2006-09-28,13,95
32725,1428,2006-09-12,15,111
15725,800,2006-05-25,10,221
18755,580,2006-06-12,7,203
13157,337,2006-03-06,5,301
16978,1299,2006-10-25,10,68
20637,767,2006-09-15,9,108
25892,991,2005-10-15,8,443
25184,712,2006-09-21,7,102
22147,976,2006-08-27,10,127
32054,557,2006-09-16,7,107
9157,1225,2006-10-17,12,76
9576,1064,2006-06-23,14,192
1506,1109,2006-08-23,10,131
24834,1040,2006-11-22,8,40
62,1186,2006-07-19,11,166
35330,1242,2006-08-11,14,143
24657,673,2006-09-12,7,111
24679,951,2006-10-08,11,85
4677,1077,2005-07-12,11,538
2545,1433,2006-06-13,13,202
10296,1479,2006-12-20,12,12
11879,1575,2006-09-09,17,114
8478,607,2006-09-01,9,122
31680,722,2006-08-12,10,142
8949,701,2005-10-21,8,437
5500,734,2006-04-17,7,259
8674,637,2006-11-16,9,46
16972,901,2005-11-21,8,406
25765,593,2006-09-14,9,109
13882,381,2006-04-08,4,268
34109,891,2006-07-07,8,178
35249,420,2006-09-21,6,102
12054,376,2006-05-28,7,218
5758,191,2005-11-12,3,415
17627,561,2005-10-23,7,435
29400,504,2006-08-31,8,123
11787,1850,2006-06-01,16,214
16748,941,2006-08-06,10,148
22673,1031,2006-08-31,10,123
13540,1143,2006-07-01,10,184
20741,980,2006-08-12,8,142
6240,706,2006-06-04,11,211
17399,510,2006-09-11,6,112
10799,693,2006-11-03,8,59
1144,816,2006-10-04,9,89
26344,953,2006-10-18,7,75
30328,1109,2006-11-20,9,42
28190,1227,2006-07-23,12,162
23061,597,2006-07-01,9,184
16175,933,2006-08-22,9,132
38839,1006,2006-12-07,12,25
15783,560,2005-04-27,5,614
8918,605,2006-10-02,9,91
29315,1018,2006-10-01,15,92
15794,1216,2006-11-01,12,61
28398,1076,2006-11-14,11,48
29431,623,2006-10-24,7,69
33120,1000,2006-09-09,13,114
27874,848,2005-07-20,10,530
16572,876,2006-08-17,11,137
21680,815,2006-10-01,13,92
4876,502,2006-10-07,10,86
18937,968,2006-04-23,12,253
4851,1484,2006-11-07,14,55
8288,1847,2006-08-09,17,145
5971,462,2005-05-29,4,582
27705,830,2006-07-10,12,175
7359,1167,2006-09-12,11,111
37009,975,2006-07-26,9,159
2523,963,2006-03-27,8,280
28713,82,2006-02-08,3,327
17640,581,2005-10-24,5,434
13089,1001,2006-09-05,13,118
33936,1380,2006-01-11,14,355
18335,906,2006-10-24,9,69
35454,1031,2006-10-02,11,91
15522,1324,2005-11-25,11,402
35767,591,2006-03-21,6,286
2406,520,2006-08-10,5,144
33991,408,2006-05-02,5,244
14508,1250,2006-08-11,10,143
19195,988,2006-08-16,9,138
26715,616,2006-04-13,6,263
16986,1020,2006-07-13,9,172
37252,1050,2006-09-17,11,106
36881,1134,2006-10-25,9,68
27447,827,2006-11-29,11,33
4965,1516,2006-10-26,14,67
31757,650,2006-09-28,7,95
10270,933,2006-09-17,11,106
38756,1184,2006-08-30,13,124
38845,1148,2006-09-19,10,104
26651,379,2006-09-03,4,120
27325,835,2006-10-06,8,87
33294,776,2006-08-01,8,153
17842,991,2006-05-02,12,244
6866,712,2006-11-06,10,56
7080,930,2006-11-07,10,55
37510,476,2006-08-02,5,152
3804,907,2005-11-01,7,426
30349,652,2006-07-15,7,170
20121,581,2006-08-12,6,142
37230,1357,2006-10-21,16,72
18625,679,2005-06-17,7,563
38507,1750,2006-12-15,14,17
35419,544,2006-07-03,7,182
20916,835,2006-07-02,7,183
37317,1045,2006-08-09,13,145
27915,1406,2006-06-20,11,195
25469,962,2006-09-05,12,118
23106,852,2006-06-17,9,198
33597,718,2006-03-16,8,291
22479,937,2006-12-20,11,12
32779,1245,2006-12-29,12,3
8991,1051,2006-08-27,12,127
4574,1120,2006-08-08,11,146
27579,828,2006-09-24,9,99
5737,935,2006-06-12,8,203
17562,710,2006-05-21,10,225
22391,816,2006-02-08,8,327
24410,1904,2006-05-26,19,220
457,1366,2006-06-15,13,200
39289,1038,2006-06-15,10,200
12620,1266,2006-11-17,11,45
12287,1250,2006-08-10,15,144
36708,833,2005-07-21,9,529
20179,1038,2006-12-11,11,21
16160,1603,2006-09-07,11,116
25575,1444,2005-12-17,13,380
14505,1351,2006-11-07,11,55
31335,973,2006-09-10,10,113
4356,474,2005-08-26,5,493
27638,969,2006-12-27,14,5
30143,1163,2006-12-25,12,7
38384,1631,2006-10-07,18,86
1809,469,2006-02-18,5,317
8068,953,2006-05-11,8,235
664,712,2006-10-04,12,89
2810,972,2006-12-25,11,7
11315,1155,2006-08-02,10,152
12898,653,2006-03-17,9,290
11456,780,2005-08-25,5,494
28083,926,2006-08-10,10,144
38952,801,2006-05-23,10,223
12714,915,2006-02-23,9,312
33551,807,2005-10-11,9,447
15360,572,2006-05-10,10,236
30107,1164,2006-02-08,12,327
24363,942,2006-05-16,10,230
12538,593,2006-11-04,6,58
2150,1083,2006-10-20,11,73
7076,923,2006-02-27,7,308
814,1124,2006-06-09,11,206
25337,755,2005-10-01,7,457
25383,779,2006-10-31,7,62
34380,898,2006-06-28,9,187
36158,823,2005-08-27,7,492
3193,1286,2006-09-24,13,99
34806,598,2006-03-29,9,278
25179,1045,2006-06-08,12,207
4714,1584,2006-04-13,17,263
21564,1467,2006-10-26,13,67
2160,1104,2006-11-23,8,39
3646,1031,2006-08-27,13,127
128,499,2006-10-30,5,63
31064,612,2006-10-30,7,63
35929,1008,2006-07-29,11,156
38548,757,2006-04-23,7,253
26265,1068,2006-07-17,10,168
12889,879,2006-04-29,11,247
19714,992,2006-09-03,9,120
4354,1752,2006-09-05,13,118
18568,1092,2006-06-13,12,202
11361,978,2006-09-28,12,95
39691,678,2006-07-11,10,174
29365,841,2006-09-08,9,115
24898,667,2005-09-21,6,467
16628,854,2006-02-28,7,307
22842,792,2005-09-21,11,467
